date,open,high,low,close,volume,hold,settle
2024-03-14,3548.0,3575.0,3523.0,3539.2,27043,96820,0.0
2024-03-15,3532.0,3553.0,3511.8,3552.2,25170,97240,0.0
2024-03-18,3560.0,3583.6,3551.2,3581.8,20888,96102,0.0
2024-03-19,3574.8,3591.2,3553.6,3557.8,19966,95404,0.0
2024-03-20,3552.0,3572.0,3548.2,3561.8,17293,94853,0.0
2024-03-21,3573.0,3586.0,3557.0,3561.2,19363,96435,0.0
2024-03-22,3559.6,3559.6,3496.8,3512.8,28519,97240,0.0
2024-03-25,3512.6,3538.6,3494.4,3505.4,23128,95187,0.0
2024-03-26,3509.0,3528.6,3500.0,3518.6,20956,95038,0.0
2024-03-27,3511.8,3522.2,3478.2,3479.8,23175,94526,0.0
2024-03-28,3480.2,3534.0,3468.2,3498.2,30608,96000,0.0
2024-03-29,3495.2,3519.6,3492.4,3514.0,18027,92889,0.0
2024-04-01,3534.4,3587.8,3531.8,3577.0,26556,96705,0.0
2024-04-02,3575.0,3582.6,3557.0,3568.6,18156,94045,0.0
2024-04-03,3568.6,3569.8,3544.8,3555.6,16845,94917,0.0
2024-04-08,3543.2,3547.8,3512.8,3518.4,20789,95238,0.0
2024-04-09,3515.2,3526.8,3505.0,3516.6,17029,95284,0.0
2024-04-10,3515.0,3516.2,3468.2,3489.6,24312,97160,0.0
2024-04-11,3470.0,3506.0,3463.6,3486.2,22788,94611,0.0
2024-04-12,3487.0,3496.6,3440.4,3450.8,22424,94412,0.0
2024-04-15,3454.0,3534.6,3452.6,3520.0,36585,99589,0.0
2024-04-16,3508.0,3522.0,3474.8,3484.2,30007,97187,0.0
2024-04-17,3490.0,3549.0,3475.8,3543.2,32670,100887,0.0
2024-04-18,3538.6,3586.4,3531.4,3552.8,32873,101488,0.0
2024-04-19,3537.0,3550.0,3513.0,3527.2,26747,100738,0.0
2024-04-22,3532.0,3551.8,3513.2,3521.0,24433,101488,0.0
2024-04-23,3519.8,3526.6,3486.4,3494.8,23695,100593,0.0
2024-04-24,3510.0,3515.0,3484.0,3509.0,20550,100561,0.0
2024-04-25,3500.2,3534.8,3491.4,3517.4,24024,99778,0.0
2024-04-26,3527.4,3582.4,3527.4,3573.6,33387,103411,0.0
2024-04-29,3577.0,3646.4,3577.0,3624.2,38550,107176,0.0
2024-04-30,3624.0,3630.2,3598.0,3600.6,23775,103819,0.0
2024-05-06,3651.4,3670.0,3636.0,3644.4,29838,106220,0.0
2024-05-07,3644.0,3655.0,3637.4,3645.6,18256,102895,0.0
2024-05-08,3637.2,3640.0,3611.4,3614.6,19120,102712,0.0
